Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.170221_0436.C.057166.061035N3413.0060.nh.fits,2017-02-21T04:36:00.000,C,92,417.191944444,92.6547501867,-34.1410984519,37.4736644888,2.72571090145,20.1734295575,0.405303182991,21.7620725138
N2188-1.Q2.B.161213_0640.C.042912.061035N3413.0060.nh.fits,2016-12-13T06:40:00.000,C,93,347.278391204,92.6548612059,-34.1411852575,-2.40235482525,-0.505251414507,nan,nan,21.0912433764
N2188-1.Q2.B.161207_0606.C.041801.061035N3413.0060.nh.fits,2016-12-07T06:06:00.000,C,94,341.254409722,92.6548702727,-34.1411429687,-1.84815136679,-0.609302158254,nan,nan,21.4110712541
N2188-1.Q2.B.161217_2341.S.046535.061035N3413.0060.nh.fits,2016-12-17T23:41:00.000,S,95,351.98724537,92.6548533045,-34.1412209464,4.37790580093,1.48700546683,22.5157684532,0.741222090378,21.5616530266
N2188-1.Q2.B.161220_0725.C.044153.061035N3413.0060.nh.fits,2016-12-20T07:25:00.000,C,96,354.309675926,92.6548676493,-34.1411435196,-18.965393064,-2.5678702208,nan,nan,21.1167642274
N2188-1.Q2.B.170223_0215.C.057603.061035N3413.0060.nh.fits,2017-02-23T02:15:00.000,C,97,419.094386574,92.6547228748,-34.1410784261,32.1012971222,2.68078116273,20.3422449574,0.411234559595,22.4741687762
N2188-1.Q2.B.170116_1923.S.050908.061035N3413.0060.nh.fits,2017-01-16T19:23:00.000,S,98,381.807662037,92.6547566431,-34.1411042299,63.955770949,2.80124789827,19.5902597788,0.39355913525,22.0333485225
N2188-1.Q2.B.170221_0221.C.057105.061035N3413.0060.nh.fits,2017-02-21T02:21:00.000,C,99,417.098217593,92.6547387016,-34.1410888597,33.858988964,2.78157914361,20.2840886294,0.397544763924,21.4584830144
N2188-1.Q2.B.161202_0636.C.040590.061035N3413.0060.nh.fits,2016-12-02T06:36:00.000,C,100,336.275532407,92.6547671178,-34.1411824082,-1.07346463525,-0.352607731558,nan,nan,21.577133817
N2188-1.Q2.B.161214_0041.S.045622.061035N3413.0060.nh.fits,2016-12-14T00:41:00.000,S,101,348.028715278,92.6548576364,-34.1411628754,-11.7738233476,-1.48640168558,nan,nan,20.5768458707
