Name,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.161228_2045.S.048657.061035N3413.0060.nh.fits,295,727.86474537,92.6547608714,-34.1411382923,64.1704404306,24.0533334091,19.6490513426,0.0462495662375,22.0388308431
N2188-1.Q2.B.170330_1812.S.000984.061035N3413.0060.nh.fits,296,819.758935185,92.6547652786,-34.1411483811,15.1408666314,12.4005445965,21.2245382692,0.0893026401996,22.8891622063
N2188-1.Q2.B.170328_1939.S.000418.061035N3413.0060.nh.fits,297,817.819259259,92.6547128419,-34.1412074973,11.9418990172,5.09987414032,21.4834685462,0.216613576581,22.1102362959
N2188-1.Q2.B.170318_1819.S.063706.061035N3413.0060.nh.fits,298,807.763310185,92.6547525243,-34.141057462,13.2986947609,5.26259597884,21.3660686598,0.209919199519,22.0146640164
N2188-1.Q2.B.161130_0616.C.040119.061035N3413.0060.nh.fits,299,699.261701389,92.654601186,-34.1415395686,0.824852000718,1.54584317304,24.3991403202,0.71446403593,23.7041179615
N2188-1.Q2.B.161218_0551.C.043634.061035N3413.0060.nh.fits,300,717.244363426,92.6548635089,-34.1411955509,-0.127570490872,-0.356147357039,nan,nan,24.1816935744
N2188-1.Q2.B.161224_2048.S.047824.061035N3413.0060.nh.fits,301,723.867268519,92.6547746593,-34.1411706313,15.2846218178,4.41124440243,21.2142291126,0.250464744183,21.6750289411
N2188-1.Q2.B.170114_0502.C.049354.061035N3413.0060.nh.fits,302,744.210092593,92.654731858,-34.1410666066,29.2444034846,33.2660818039,20.5063774817,0.0336562358198,23.7857475091
N2188-1.Q2.B.170417_0901.A.054566.061035N3413.0060.nh.fits,303,837.376377315,92.6548417143,-34.1411527345,-30.980354259,-5.83840791132,nan,nan,21.1270135705
N2188-1.Q2.B.170309_2049.S.061674.061035N3413.0060.nh.fits,304,798.867592593,92.6547663524,-34.1411947903,14.0199943898,2.1812683277,21.3084463393,0.506326957456,20.9674101182
N2188-1.Q2.B.170206_0121.C.053350.061035N3413.0060.nh.fits,305,767.056423611,92.6547464112,-34.1411084886,24.9429691676,21.7210832129,20.6799431605,0.0511921033797,23.0964923508
N2188-1.Q2.B.161207_0231.C.041705.061035N3413.0060.nh.fits,306,706.105381944,92.6558700276,-34.1407446488,0.546163846833,0.142123615137,24.8489216657,7.7706781464,21.5505574425
N2188-1.Q2.B.161203_0416.C.040771.061035N3413.0060.nh.fits,307,702.177986111,92.6548378597,-34.1411618125,-0.287413826583,-0.523856738638,nan,nan,23.6600963573
N2188-1.Q2.B.170402_1819.S.001842.061035N3413.0060.nh.fits,308,822.763576389,92.6547934081,-34.1410869734,11.5213568371,8.11225633551,21.5225798001,0.136335654208,22.7254779081
N2188-1.Q2.B.170122_1149.A.042530.061035N3413.0060.nh.fits,309,752.492418981,92.6547167419,-34.1410817726,54.2792641095,29.1023646442,19.8316764278,0.0383634452427,22.8191916381
N2188-1.Q2.B.170307_0056.C.060327.061035N3413.0060.nh.fits,310,796.038935185,92.6547167806,-34.1410904558,11.8816969564,15.578941555,21.4889821926,0.0712166658472,23.6026306337
N2188-1.Q2.B.161218_0812.C.043694.061035N3413.0060.nh.fits,311,717.342222222,92.6548841269,-34.1411722914,-0.627673977334,-1.20854751701,nan,nan,23.6996788219
N2188-1.Q2.B.170404_0115.C.001966.061035N3413.0060.nh.fits,312,824.052465278,92.6546968742,-34.1410891592,8.6566646987,5.67331202069,21.8344522153,0.19478061981,22.5830441097
N2188-1.Q2.B.161026_1620.A.029735.061035N3413.0060.nh.fits,313,664.681122685,92.6544879125,-34.1412364073,36.0022384514,2.07887369418,20.2795771989,0.531259611546,19.8786403459
N2188-1.Q2.B.161221_1127.A.038752.061035N3413.0060.nh.fits,314,720.477615741,92.6547848607,-34.1411152481,nan,nan,nan,nan,20.8693811711
N2188-1.Q2.B.161202_0522.C.040557.061035N3413.0060.nh.fits,315,701.223761574,92.6551685394,-34.1405168589,0.00809256260702,0.0225885465741,29.4439647103,48.918236115,24.1514560709
N2188-1.Q2.B.161129_0508.C.039847.061035N3413.0060.nh.fits,316,698.214525463,92.654817237,-34.1411308398,-0.247619769497,-0.26697661415,nan,nan,23.0481102653
N2188-1.Q2.B.170117_1059.A.041889.061035N3413.0060.nh.fits,317,747.458321759,92.6547347506,-34.1410884439,67.6878492072,33.920490041,19.590833998,0.0330034649151,22.7776296642
N2188-1.Q2.B.170121_2127.S.052098.061035N3413.0060.nh.fits,318,751.892650463,92.654760022,-34.1410686795,42.8304866902,21.8682321487,20.0901133534,0.0508338320003,22.3281933647
N2188-1.Q2.B.170327_0922.A.050422.061035N3413.0060.nh.fits,319,816.390613426,92.6547522762,-34.1410969827,11.7483809931,14.2133566424,21.5012921217,0.0779898737367,23.49151306
N2188-1.Q2.B.161121_0752.C.038500.061035N3413.0060.nh.fits,320,690.328263889,92.654792933,-34.1411430548,-0.471148552638,-1.10802580856,nan,nan,23.8527003711
N2188-1.Q2.B.170303_0319.C.059500.061035N3413.0060.nh.fits,321,792.138726852,92.6547363031,-34.1410897471,17.6902408661,22.0706635418,21.0547697425,0.0503945234738,23.6843656571
N2188-1.Q2.B.161214_0045.S.045624.061035N3413.0060.nh.fits,322,713.031539352,92.6548256112,-34.1411654915,-6.33079007866,-0.579558295269,nan,nan,20.4248421285
N2188-1.Q2.B.170412_1905.S.003933.061035N3413.0060.nh.fits,323,832.795405093,92.6538342101,-34.1410700928,8.14269381931,0.242968921476,21.9012274337,4.54488452071,19.1614823847
N2188-1.Q2.B.161119_0105.S.041886.061035N3413.0060.nh.fits,324,688.0453125,92.654791708,-34.1411869654,-2.61909480456,-0.943140265027,nan,nan,21.869992159
N2188-1.Q2.B.170111_0319.C.048586.061035N3413.0060.nh.fits,325,741.138564815,92.6547498767,-34.1410795273,25.0797347755,31.5288807945,20.6739776891,0.0354831038329,24.0249051924
N2188-1.Q2.B.161207_0715.C.041832.061035N3413.0060.nh.fits,326,706.302534722,92.6551369795,-34.1404764576,0.00605948567469,0.0175267030717,29.7595982761,63.0417239723,24.2083734272
N2188-1.Q2.B.170223_0100.C.057570.061035N3413.0060.nh.fits,327,784.042083333,92.6547303555,-34.1410855976,19.5249296641,13.3039422982,20.947116144,0.0832453809775,22.6748982007
N2188-1.Q2.B.161212_0749.C.042698.061035N3413.0060.nh.fits,328,711.326354167,92.6547832574,-34.1417913727,0.656899537648,0.840206773935,24.647519535,1.31450768241,23.3114434882
N2188-1.Q2.B.170212_1300.A.044566.061035N3413.0060.nh.fits,329,773.541944444,92.6547838016,-34.1412011153,nan,nan,nan,nan,19.0343345401
N2188-1.Q2.B.170204_1917.S.054655.061035N3413.0060.nh.fits,330,765.804166667,92.654763511,-34.141165797,34.6623518482,6.59881695636,20.3209535507,0.16747305179,21.1816139609
N2188-1.Q2.B.170331_0942.A.051231.061035N3413.0060.nh.fits,331,820.404363426,92.6547243156,-34.1411036013,11.0686411542,3.85343758753,21.5663120117,0.286600554153,21.8600514194
N2188-1.Q2.B.161025_1727.A.029644.061035N3413.0060.nh.fits,332,663.727604167,92.6551618135,-34.1411978111,6.79848372943,1.54563930259,22.0980578119,0.714502443505,21.4132051476
N2188-1.Q2.B.170123_0135.C.051267.061035N3413.0060.nh.fits,333,753.066157407,92.6547505978,-34.1411002609,40.9119251956,34.0693320472,20.1401099224,0.0328463299027,23.2683747903
N2188-1.Q2.B.170227_1855.S.058875.061035N3413.0060.nh.fits,334,788.78875,92.6547674599,-34.1411129222,25.2309837597,20.3752529898,20.6674182426,0.0545383918243,23.0345359776
N2188-1.Q2.B.170221_1354.A.045834.061035N3413.0060.nh.fits,335,782.57943287,92.6547552845,-34.1411023618,24.8519918175,23.7566050602,20.6839295736,0.0468543661887,23.404714123
N2188-1.Q2.B.161208_0341.C.041987.061035N3413.0060.nh.fits,336,707.15369213,92.6548764414,-34.1411269765,-1.16129741542,-0.480242183217,nan,nan,22.01640965
N2188-1.Q2.B.170108_0316.C.047853.061035N3413.0060.nh.fits,337,738.136400463,92.6547402718,-34.1410743496,38.1830704042,37.8831946454,20.2154173421,0.0296169583031,23.6013415678
N2188-1.Q2.B.161026_0533.C.033067.061035N3413.0060.nh.fits,338,664.2315625,92.6547384942,-34.1413025006,0.887356593231,0.983749182194,24.3194542834,1.12257827913,23.103587646
N2188-1.Q2.B.170418_1922.S.005309.061035N3413.0060.nh.fits,339,838.807199074,92.6541475093,-34.1408572968,7.75297251122,1.77027425383,21.9547326836,0.623661497881,21.3710457312
N2188-1.Q2.B.170129_1924.S.053344.061035N3413.0060.nh.fits,340,759.80849537,92.6547516632,-34.1411105937,38.6156417502,26.4877757716,20.203127612,0.0420543754126,22.8496647451
N2188-1.Q2.B.170227_2003.S.058905.061035N3413.0060.nh.fits,341,788.835717593,92.654764009,-34.1411163296,24.9593700281,12.5380594987,20.6792260605,0.0883147672733,22.2909399696
N2188-1.Q2.B.161227_1058.A.039826.061035N3413.0060.nh.fits,342,726.457465278,92.6547498814,-34.1410931797,99.5433937627,17.4016874862,19.1700696556,0.0637564990964,21.1330004262
N2188-1.Q2.B.161218_0337.C.043574.061035N3413.0060.nh.fits,343,717.15099537,92.6547625248,-34.1411964389,-0.394525401921,-1.14363414699,nan,nan,24.2294488879
N2188-1.Q2.B.170211_0226.C.054503.061035N3413.0060.nh.fits,344,772.101412037,92.6547072889,-34.1411195968,21.62050634,19.9138125941,20.8358938709,0.0558002223748,23.0727882403
N2188-1.Q2.B.170311_1223.A.049033.061035N3413.0060.nh.fits,345,800.516296296,92.6548234557,-34.1412028823,20.05717207,13.0975316416,20.9177754257,0.0845995413052,22.6604706477
N2188-1.Q2.B.170126_0232.C.051760.061035N3413.0060.nh.fits,346,756.1059375,92.6547311937,-34.1410965251,35.6881620743,32.955194193,20.2891361664,0.0339425355241,23.4430669433
N2188-1.Q2.B.170218_0109.C.056266.061035N3413.0060.nh.fits,347,779.047847222,92.6547625087,-34.1411413705,23.4195898412,19.4474885244,20.7486937496,0.0570876358296,22.9689933533
N2188-1.Q2.B.170227_2110.S.058936.061035N3413.0060.nh.fits,348,788.882581019,92.6547545648,-34.141124853,28.2478432855,14.3748249024,20.5442018515,0.077079967333,22.3715678334
N2188-1.Q2.B.170305_2105.S.060506.061035N3413.0060.nh.fits,349,794.87875,92.6547345124,-34.1411332658,21.1997616998,21.7836513821,20.8573334932,0.0510519030081,23.3765296858
N2188-1.Q2.B.161223_1142.A.039207.061035N3413.0060.nh.fits,350,722.48755787,92.6548226817,-34.1411543723,nan,nan,nan,nan,20.4753524423
N2188-1.Q2.B.170207_2022.S.055259.061035N3413.0060.nh.fits,351,768.848657407,92.6547601613,-34.141093483,24.6807229167,22.0030568197,20.6914739275,0.0505495856686,23.1239052401
N2188-1.Q2.B.170205_1913.S.054865.061035N3413.0060.nh.fits,352,766.800833333,92.6547863314,-34.141123541,35.6668904026,21.6704004586,20.2897866118,0.0512954086939,22.6476888586
N2188-1.Q2.B.170125_1947.S.052599.061035N3413.0060.nh.fits,353,755.824618056,92.6547567165,-34.14112243,39.975086294,21.1012856874,20.1653819152,0.052649050186,22.4806130591
N2188-1.Q2.B.161130_0726.C.040149.061035N3413.0060.nh.fits,354,699.310092593,92.6548233787,-34.1411320865,-0.245810395211,-0.5734977032,nan,nan,23.9677127778
N2188-1.Q2.B.170110_0747.C.048465.061035N3413.0060.nh.fits,355,740.324490741,92.6547289034,-34.1410922623,49.6328796095,39.8330310254,19.929303997,0.0282031905295,23.2890647281
N2188-1.Q2.B.161030_0805.C.034222.061035N3413.0060.nh.fits,356,668.337037037,92.6548852564,-34.1411373633,-0.00929720533718,-0.0261224837145,nan,nan,24.1715676751
N2188-1.Q2.B.170307_1853.S.061043.061035N3413.0060.nh.fits,357,796.787337963,92.6547720747,-34.1411847437,17.9515137091,13.1840074964,21.0387750124,0.0840335965548,22.7698522761
N2188-1.Q2.B.170129_2031.S.053374.061035N3413.0060.nh.fits,358,759.855289352,92.6547627659,-34.1410726179,37.1759704684,17.7138953411,20.244577979,0.062640248295,22.2626053549
N2188-1.Q2.B.170217_0106.C.056009.061035N3413.0060.nh.fits,359,778.046018519,92.6547549004,-34.1411134673,23.8493163894,21.3514054934,20.7288573641,0.052049595442,23.0731078214
N2188-1.Q2.B.161218_0049.S.046566.061035N3413.0060.nh.fits,360,717.034351852,92.6548810594,-34.14111453,nan,nan,nan,nan,21.6948475323
N2188-1.Q2.B.170121_1048.A.042305.061035N3413.0060.nh.fits,361,751.450659722,92.6547554254,-34.1411086846,77.5520578142,27.8926064949,19.4424184777,0.0399805580881,22.1411814019
N2188-1.Q2.B.161220_0725.C.044153.061035N3413.0060.nh.fits,362,719.3096875,92.6548676493,-34.1411435196,-4.49278526583,-1.38837810024,nan,nan,21.7224747225
N2188-1.Q2.B.161213_0750.C.042942.061035N3413.0060.nh.fits,363,712.326643519,92.6548091196,-34.1411562209,-0.891333015554,-0.683939534673,nan,nan,22.7448534057
N2188-1.Q2.B.170206_1913.S.055014.061035N3413.0060.nh.fits,364,767.800856481,92.6547649207,-34.1410951229,34.3521655019,21.0018863387,20.3307601649,0.0529238969701,22.6583289581
N2188-1.Q2.B.170319_1924.S.063923.061035N3413.0060.nh.fits,365,808.80837963,92.6547674384,-34.141093975,16.5708514479,7.58521959268,21.126082715,0.145732407682,22.1997100869
N2188-1.Q2.B.170416_0903.A.054229.061035N3413.0060.nh.fits,366,836.377465278,92.6541647847,-34.1416082286,895.642583168,1.20857033049,16.7733144615,0.913875731467,15.8012599191
N2188-1.Q2.B.161208_0705.C.042079.061035N3413.0060.nh.fits,367,707.295173611,92.6547039901,-34.141785859,2.2337574091,1.1491571396,23.3122984658,0.960700353436,22.2756462951
N2188-1.Q2.B.161206_0651.C.041567.061035N3413.0060.nh.fits,368,705.285462963,92.6555599418,-34.1408471094,0.00889119868444,0.0246483302736,29.3412886012,44.8211181434,24.113006292
N2188-1.Q2.B.170327_2028.S.000210.061035N3413.0060.nh.fits,369,816.853333333,92.6547697441,-34.141097993,15.6960033298,11.5094318814,21.1852547385,0.0961972291133,22.7901497894
N2188-1.Q2.B.170410_1858.S.003323.061035N3413.0060.nh.fits,370,830.790787037,92.6546713635,-34.1409732601,17.1023041721,8.35063333197,21.0916436917,0.132453909691,22.3265548367
N2188-1.Q2.B.161214_0041.S.045622.061035N3413.0060.nh.fits,371,713.028726852,92.6548576364,-34.1411628754,-6.40795749667,-0.767387164445,nan,nan,20.6821711005
N2188-1.Q2.B.161201_0728.C.040384.061035N3413.0060.nh.fits,372,700.3115625,92.6552273872,-34.1415324691,0.229452913369,0.507289127768,25.7950146492,2.17717205781,23.8924164779
N2188-1.Q2.B.170221_1035.A.045742.061035N3413.0060.nh.fits,373,782.441006944,92.6547101249,-34.141081703,19.526676332,24.1139621495,20.947018554,0.0461921553727,23.824659667
N2188-1.Q2.B.170105_0430.C.047163.061035N3413.0060.nh.fits,374,735.188090278,92.6547308586,-34.1410764326,38.6670999858,41.4219776319,20.2016748102,0.027145688336,23.8889706289
N2188-1.Q2.B.170114_0715.C.049414.061035N3413.0060.nh.fits,375,744.302256944,92.6547247446,-34.1411216335,37.5059283424,28.091411738,20.2349379151,0.0397224630122,23.0616187688
N2188-1.Q2.B.170110_0212.C.048311.061035N3413.0060.nh.fits,376,740.09181713,92.6547236842,-34.1410717004,29.2380518087,35.1308635444,20.5066144535,0.0319078872723,23.9253578126
N2188-1.Q2.B.170223_2048.S.057868.061035N3413.0060.nh.fits,377,784.867037037,92.65477407,-34.1411069133,27.7074295664,13.1032947834,20.5652751633,0.0845496050379,22.2551471099
N2188-1.Q2.B.170113_0557.C.049140.061035N3413.0060.nh.fits,378,743.248032407,92.6547646575,-34.1410766325,48.0962474015,32.9504158578,19.9636135965,0.0339584327979,22.9207172916
N2188-1.Q2.B.161216_0630.C.043173.061035N3413.0060.nh.fits,379,715.271469907,92.6548185488,-34.1411689767,-0.131761189717,-0.392699196659,nan,nan,24.1267608634
N2188-1.Q2.B.161030_0659.C.034193.061035N3413.0060.nh.fits,380,668.291261574,92.654802483,-34.1411641596,-0.503646391889,-1.07811911422,nan,nan,23.7597282495
N2188-1.Q2.B.170213_0218.C.054996.061035N3413.0060.nh.fits,381,774.0959375,92.6547349418,-34.1410713228,12.9204756902,21.6690164742,21.3975453127,0.0513417169491,24.1706689035
N2188-1.Q2.B.170220_0209.C.056828.061035N3413.0060.nh.fits,382,781.089988426,92.6547454274,-34.1411090376,16.7716861653,23.1302904626,21.1129401742,0.0481116446781,23.8580047617
N2188-1.Q2.B.170406_1757.S.002847.061035N3413.0060.nh.fits,383,826.748043981,92.6548297439,-34.1411668944,nan,nan,nan,nan,18.5907475542
N2188-1.Q2.B.170119_2011.S.051612.061035N3413.0060.nh.fits,384,749.841666667,92.6537282595,-34.1410367537,74.6511422407,4.78873019036,19.4840093323,0.230671168541,19.980054721
N2188-1.Q2.B.170105_0219.C.047103.061035N3413.0060.nh.fits,385,735.097048611,92.6547299736,-34.14107761,45.5708256836,43.3698596338,20.0224554264,0.0259595948928,23.6421280195
N2188-1.Q2.B.170109_0210.C.048070.061035N3413.0060.nh.fits,386,739.090590278,92.6547499662,-34.1411086024,58.8622007536,31.2239581212,19.7432476361,0.0357922485908,22.4653998803
N2188-1.Q2.B.170327_1814.S.000147.061035N3413.0060.nh.fits,387,816.760243056,92.654759461,-34.1410825925,13.2310752184,15.7302989771,21.3716299253,0.0705065126366,23.4930452577
N2188-1.Q2.B.170211_1234.A.044423.061035N3413.0060.nh.fits,388,772.523668981,92.65479897,-34.1410503946,28.818374976,10.5606129429,20.5223871592,0.104779748055,21.9367393863
N2188-1.Q2.B.170415_1746.S.004327.061035N3413.0060.nh.fits,389,835.740648148,92.6548859698,-34.1412058428,nan,nan,nan,nan,22.0318869664
N2188-1.Q2.B.170114_0608.C.049384.061035N3413.0060.nh.fits,390,744.255949074,92.6547328017,-34.1411410002,40.491877156,8.97959807805,20.1513687215,0.123194262506,21.3725017397
N2188-1.Q2.B.170218_0214.C.056296.061035N3413.0060.nh.fits,391,779.093101852,92.6547538775,-34.1410933735,22.9371874891,24.7369241309,20.7714000196,0.0450010716454,23.3670008224
N2188-1.Q2.B.161218_2348.S.046784.061035N3413.0060.nh.fits,392,717.992013889,92.6548969939,-34.1408728778,0.292145836585,0.509057186584,25.5314904628,2.1703385828,23.6712885717
N2188-1.Q2.B.161117_0749.C.037687.061035N3413.0060.nh.fits,393,686.325868056,92.6548572062,-34.141181059,-1.42800190686,-2.3469788829,nan,nan,23.4547610593
N2188-1.Q2.B.161129_0233.C.039779.061035N3413.0060.nh.fits,394,698.106724537,92.6553509193,-34.1408684849,0.941537260903,0.467606047305,24.2547970836,2.36146759057,22.1972610664
N2188-1.Q2.B.161027_0816.C.033414.061035N3413.0060.nh.fits,395,665.345150463,92.6547845141,-34.1411850363,-0.182422523207,-0.35475528823,nan,nan,23.7877268918
N2188-1.Q2.B.170301_0335.C.059027.061035N3413.0060.nh.fits,396,790.149884259,92.6547547918,-34.1410885687,22.7511203619,21.4516568076,20.7802859094,0.0518233750138,23.2125784659
N2188-1.Q2.B.161121_1558.A.034112.061035N3413.0060.nh.fits,397,690.665393519,92.6548684036,-34.1412083807,-6.4166261058,-1.20156093751,nan,nan,21.1531681221
N2188-1.Q2.B.170315_1103.A.049359.061035N3413.0060.nh.fits,398,804.46056713,92.6547674992,-34.1411116607,17.5432165466,12.3150421529,21.0638745418,0.0899382994107,22.7582865214
N2188-1.Q2.B.161115_1600.A.032984.061035N3413.0060.nh.fits,399,684.667118056,92.6550052532,-34.1412527665,8.9590736437,0.531044305181,21.7969919894,2.07948169497,19.947364843
N2188-1.Q2.B.161029_1601.A.030274.061035N3413.0060.nh.fits,400,667.667488426,92.6548605502,-34.1411099893,nan,nan,nan,nan,19.9997240402
N2188-1.Q2.B.161220_0001.S.047039.061035N3413.0060.nh.fits,401,719.001377315,92.6542593489,-34.1413710775,1.42995321841,0.454306855479,23.7989084771,2.43005747421,21.7138167065
N2188-1.Q2.B.170223_1206.A.046294.061035N3413.0060.nh.fits,402,784.504791667,92.6547570321,-34.1411240992,23.8364042903,22.9924580766,20.7294481668,0.0483933349655,23.400144764
N2188-1.Q2.B.170112_0136.C.048781.061035N3413.0060.nh.fits,403,742.066990741,92.6547264669,-34.1410785079,33.1813524647,32.6161934612,20.3685909744,0.0343193489586,23.4894180238
N2188-1.Q2.B.170111_0533.C.048646.061035N3413.0060.nh.fits,404,741.23150463,92.6547518975,-34.1410929503,27.902739077,33.6492062892,20.557612056,0.0332920318123,23.9809272904
N2188-1.Q2.B.161219_0338.C.043813.061035N3413.0060.nh.fits,405,718.151770833,92.6547641385,-34.1411425133,nan,nan,nan,nan,24.1917672799
N2188-1.Q2.B.170114_0356.C.049324.061035N3413.0060.nh.fits,406,744.164085648,92.6547241592,-34.1410766129,25.425852369,31.930843507,20.6590248042,0.0350435788224,24.091173356
N2188-1.Q2.B.170318_0232.C.062884.061035N3413.0060.nh.fits,407,807.106006944,92.6547140479,-34.141073591,13.1930494609,18.385806003,21.3747697941,0.0604002586067,23.7749209154
N2188-1.Q2.B.161220_0111.S.047071.061035N3413.0060.nh.fits,408,719.049641204,92.6547728836,-34.1412074534,nan,nan,nan,nan,20.9994241791
N2188-1.Q2.B.161121_0644.C.038470.061035N3413.0060.nh.fits,409,690.280821759,92.654761127,-34.1411282056,-0.300008436722,-0.952211588688,nan,nan,24.2381018722
N2188-1.Q2.B.161205_0640.C.041321.061035N3413.0060.nh.fits,410,704.277986111,92.6548643567,-34.1411860067,-0.164584120435,-0.460556133138,nan,nan,24.0970018296
N2188-1.Q2.B.170303_1144.A.047415.061035N3413.0060.nh.fits,411,792.489293981,92.6548668931,-34.1414139314,17.3659286453,3.24251589279,21.0749555062,0.340662537877,21.1705853144
N2188-1.Q2.B.170209_1918.S.055619.061035N3413.0060.nh.fits,412,770.80462963,92.6547987847,-34.1411431411,30.2359644354,13.2049584716,20.4700010624,0.0838835969331,22.1939512397
N2188-1.Q2.B.161201_1507.A.035612.061035N3413.0060.nh.fits,413,700.630092593,92.6548204814,-34.1411542758,-1.29903586609,-0.708092782941,nan,nan,22.3385931642
N2188-1.Q2.B.170404_1106.A.052134.061035N3413.0060.nh.fits,414,824.462881944,92.6548460625,-34.1413054768,8.86303308683,1.50424109507,21.808749998,0.734148003364,21.0682194831
N2188-1.Q2.B.161213_1700.A.037688.061035N3413.0060.nh.fits,415,712.708796296,92.6548721735,-34.1411416068,4.2796006165e-30,1.09330502855e-38,97.9629919705,1.01013828667e+38,1.36768879148
N2188-1.Q2.B.170307_1957.S.061073.061035N3413.0060.nh.fits,416,796.831608796,92.6547500182,-34.1411493538,23.1154424399,13.8550052807,20.7629545603,0.079965699605,22.5805458707
N2188-1.Q2.B.161201_1358.A.035581.061035N3413.0060.nh.fits,417,700.582569444,92.6547741209,-34.1412017876,-1.176339411,-0.586631507439,nan,nan,22.2391031766
N2188-1.Q2.B.170315_1935.S.062851.061035N3413.0060.nh.fits,418,804.816261574,92.654781907,-34.1411675021,18.8202998967,10.3053534386,20.9872150457,0.107368871417,22.4128399421
N2188-1.Q2.B.170120_1850.S.051816.061035N3413.0060.nh.fits,419,750.785173611,92.6547195726,-34.1410691517,45.3258494112,7.18735740168,20.0283358826,0.153785723761,20.9740339837
N2188-1.Q2.B.170303_2118.S.059911.061035N3413.0060.nh.fits,420,792.888009259,92.6547708726,-34.1410718178,25.7529547331,17.6311481908,20.645079327,0.0629292882384,22.7244008846
N2188-1.Q2.B.170309_1217.A.048487.061035N3413.0060.nh.fits,421,798.511967593,92.65464311,-34.14102069,11.87307133,1.77513910758,21.4897744637,0.621954485088,20.9143661063
N2188-1.Q2.B.161217_2341.S.046535.061035N3413.0060.nh.fits,422,716.987256944,92.6548451818,-34.1412079295,2.31630188759,0.700909364248,23.2727114683,1.5750960517,21.6897714071
N2188-1.Q2.B.161218_1301.A.038169.061035N3413.0060.nh.fits,423,717.542928241,92.6547603642,-34.1411915381,nan,nan,nan,nan,20.1623697837
N2188-1.Q2.B.161118_0749.C.037903.061035N3413.0060.nh.fits,424,687.325810185,92.654820218,-34.141135547,nan,nan,nan,nan,23.6829127727
N2188-1.Q2.B.161206_0423.C.041507.061035N3413.0060.nh.fits,425,705.183310185,92.6557948186,-34.1407832533,0.000904197905857,0.00266466846264,31.8349430088,414.687949127,24.2390811741
N2188-1.Q2.B.161115_1451.A.032954.061035N3413.0060.nh.fits,426,684.618900463,92.6548892445,-34.1404515339,5.6791605329,1.08871503093,22.2943151405,1.01418421263,21.1933138665
N2188-1.Q2.B.170329_0202.C.000367.061035N3413.0060.nh.fits,427,818.084965278,92.6548005623,-34.1410670574,15.8640099485,12.7971702559,21.1736395234,0.0865468071807,22.8846291948
N2188-1.Q2.B.170121_0126.C.050871.061035N3413.0060.nh.fits,428,751.060115741,92.654748289,-34.141072623,31.017179043,34.1024516541,20.442171943,0.0328239781114,23.6668172803
N2188-1.Q2.B.170305_1847.S.060444.061035N3413.0060.nh.fits,429,794.782997685,92.6547777894,-34.1411485201,24.1446028548,15.9688827438,20.7154329065,0.0694434507116,22.713037144
N2188-1.Q2.B.161221_0053.S.047291.061035N3413.0060.nh.fits,430,720.036944444,92.6547355546,-34.1413850137,3.40613335566,2.21155811731,22.8520356549,0.499315139321,22.5161271162
N2188-1.Q2.B.161219_1359.A.038329.061035N3413.0060.nh.fits,431,718.583310185,92.6548118307,-34.1411549693,-7.33079475064,-4.41559371924,nan,nan,22.4336525422
N2188-1.Q2.B.161023_1726.A.029127.061035N3413.0060.nh.fits,432,661.727013889,92.6548332978,-34.1411915894,-0.585573896048,-0.246457600133,nan,nan,22.0132209584
N2188-1.Q2.B.170301_1235.A.047102.061035N3413.0060.nh.fits,433,790.524780093,92.6547347789,-34.1411189691,30.6999428575,21.6009123223,20.4533873444,0.0514470705696,22.8508749405
N2188-1.Q2.B.161219_0707.C.043900.061035N3413.0060.nh.fits,434,718.296631944,92.6551078305,-34.141274257,0.469416729308,1.09262129091,25.0141218023,1.01120574857,23.9280270329
N2188-1.Q2.B.170330_0136.C.000629.061035N3413.0060.nh.fits,435,819.06693287,92.6547570101,-34.1411054636,11.5215593251,6.13078355908,21.5225606269,0.18023452711,22.3625458877
N2188-1.Q2.B.170125_0237.C.051533.061035N3413.0060.nh.fits,436,755.109560185,92.6547500448,-34.1411081728,34.5040425069,31.6315918717,20.3259475228,0.0353338404292,23.3357939324
N2188-1.Q2.B.161203_0742.C.040862.061035N3413.0060.nh.fits,437,702.321331019,92.6549952437,-34.140756476,0.124778035484,0.240446701651,26.4595778958,4.59296257113,23.6815606321
N2188-1.Q2.B.170223_1936.S.057837.061035N3413.0060.nh.fits,438,784.817326389,92.6548031512,-34.1410429591,117.835180873,7.63149043205,18.9860341813,0.144898364089,20.0219304819
N2188-1.Q2.B.170118_0236.C.050205.061035N3413.0060.nh.fits,439,748.108935185,92.654730447,-34.1410757449,25.3024604959,32.8131195106,20.6643320712,0.0341095847635,24.0476420234
N2188-1.Q2.B.161220_0506.C.044092.061035N3413.0060.nh.fits,440,719.212824074,92.6548556643,-34.1411449473,-0.132003620805,-0.356282113787,nan,nan,24.1263246465
N2188-1.Q2.B.170320_0035.C.063373.061035N3413.0060.nh.fits,441,809.024965278,92.6547707093,-34.1410865998,15.1154284496,18.3800842528,21.2263727128,0.06039822779,23.4874050871
N2188-1.Q2.B.170309_1059.A.048450.061035N3413.0060.nh.fits,442,798.458252315,92.6547552641,-34.1409743525,16.8261734045,3.44414571917,21.1094016879,0.320638184125,21.2614035621
N2188-1.Q2.B.170412_1019.A.053335.061035N3413.0060.nh.fits,443,832.430289352,92.6550189622,-34.1411657706,12.4099610107,1.22219842512,21.4415256253,0.90355216409,20.4520208611
