Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.V.170108_0526.C.047914.061035N3413.0060.nh.fits,2017-01-08T05:26:00.000,C,1305,738.2265625,92.6547420758,-34.141092241,88.9005052019,34.3943044111,19.1218392525,0.0322831093342,21.9518914801,2.39995003948,1.54536646013,0.0290745813041,0.00550848982565
N2188-1.Q2.V.170131_1111.A.043572.061035N3413.0060.nh.fits,2017-01-31T11:11:00.000,A,1306,761.466400463,92.654681893,-34.1410969478,89.0072522636,14.6797896124,19.1205300856,0.0753373759166,20.949549184,3.7855126413,1.57630373828,0.068120867288,0.0113309799966
N2188-1.Q2.V.170404_1108.A.052135.061035N3413.0060.nh.fits,2017-04-04T11:08:00.000,A,1307,824.464259259,92.6548119092,-34.1411005244,17.7171365098,0.916448572629,20.8815221248,1.20459596712,19.5608763245,7.86782458173,1.61716717769,1.09116870261,0.168969697159
N2188-1.Q2.V.161116_0756.C.037425.061035N3413.0060.nh.fits,2016-11-16T07:56:00.000,C,1308,685.330706019,92.6539769939,-34.1409753046,0.387973318102,0.118949055037,25.0504164057,9.28334741602,21.4452323023,2.21439427558,1.61948880222,8.40696043942,1.31661593286
N2188-1.Q2.V.161202_0743.C.040620.061035N3413.0060.nh.fits,2016-12-02T07:43:00.000,C,1309,701.321840278,92.6539834561,-34.1409386715,0.235282796183,0.181140923273,25.5960521616,6.09660452571,22.4759686809,2.16687596382,1.58169755443,5.52056366904,0.86781418385
N2188-1.Q2.V.161215_0149.S.045904.061035N3413.0060.nh.fits,2016-12-15T01:49:00.000,S,1310,714.076354167,92.6548566743,-34.1409678604,4.44318721991,1.08136230404,22.3904778073,1.02109622614,21.2563995325,2.65384972094,1.51200125018,0.924759441181,0.144440395246
N2188-1.Q2.V.170109_0746.C.048222.061035N3413.0060.nh.fits,2017-01-09T07:46:00.000,C,1311,739.324166667,92.6547386323,-34.1410901412,89.9572169104,42.7970559119,19.1089482166,0.0259860671059,22.2782126033,2.70080246204,1.50018513292,0.0233660932672,0.00462651429097
N2188-1.Q2.V.161216_0633.C.043174.061035N3413.0060.nh.fits,2016-12-16T06:33:00.000,C,1312,715.273009259,92.6547418781,-34.1415794063,0.299206017705,0.143123492607,25.333849222,7.72051679721,21.8881069406,1.92638784723,1.41636334313,6.98697315016,1.12453270539
N2188-1.Q2.V.170114_0610.C.049385.061035N3413.0060.nh.fits,2017-01-14T06:10:00.000,C,1313,744.25744213,92.6546987876,-34.1410720139,91.5955714174,16.9655169072,19.0892579912,0.0652111489214,20.9920028967,3.4963447682,1.58594615533,0.0589430905918,0.00993655196959
N2188-1.Q2.V.170321_0151.C.063669.061035N3413.0060.nh.fits,2017-03-21T01:51:00.000,C,1314,810.077615741,92.6546769772,-34.1410698454,64.4003073534,25.4629676878,19.4735601703,0.0435206247362,21.9710363486,3.4886487686,1.51061577913,0.0392727199854,0.00700460146763
