Name,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.161226_2100.S.048298.061035N3413.0060.nh.fits,776,725.875231481,92.6547708916,-34.1411387234,32.1326258091,12.4084558409,19.8437800371,0.090413293477,21.4581401135
N2188-1.Q2.I.170327_0209.C.065293.061035N3413.0060.nh.fits,777,816.089884259,92.6547403085,-34.1410821509,33.246102587,34.8391025638,19.8066161928,0.0337609592534,22.8244908503
N2188-1.Q2.I.161027_0601.C.033356.061035N3413.0060.nh.fits,778,665.250914352,92.6550942268,-34.1405910686,0.358606300231,0.175142043537,24.7480287301,6.33641154198,21.6925245819
N2188-1.Q2.I.170205_2021.S.054897.061035N3413.0060.nh.fits,779,766.847951389,92.6547969086,-34.1411057426,47.0722200664,12.4954165616,19.4272440535,0.0897880741261,21.0390215624
N2188-1.Q2.I.161201_1622.A.035646.061035N3413.0060.nh.fits,780,700.68244213,92.6548513273,-34.1411268083,-1.58987528852,-1.08168492055,nan,nan,22.0068466058
N2188-1.Q2.I.161208_0709.C.042081.061035N3413.0060.nh.fits,781,707.298356481,92.6547677221,-34.1411840728,nan,nan,nan,nan,21.4307081787
N2188-1.Q2.I.170211_1346.A.044455.061035N3413.0060.nh.fits,782,772.573865741,92.6547413635,-34.1410796496,77.934075285,9.7373925653,18.8772097378,0.114808146476,20.1508451884
N2188-1.Q2.I.161117_0753.C.037689.061035N3413.0060.nh.fits,783,686.328796296,92.6547542596,-34.1411360028,-1.0327154764,-1.12175210628,nan,nan,22.4757270828
N2188-1.Q2.I.170303_1148.A.047417.061035N3413.0060.nh.fits,784,792.492349537,92.6548071124,-34.1410765977,75.5765812752,9.43321893525,18.9107201798,0.118431068476,20.1836503632
N2188-1.Q2.I.170118_2034.S.051385.061035N3413.0060.nh.fits,785,748.857025463,92.6547622607,-34.1411223794,51.5708797109,26.5480260298,19.3276687293,0.0434062529739,21.8154514042
N2188-1.Q2.I.170105_0645.C.047225.061035N3413.0060.nh.fits,786,735.281597222,92.6547135826,-34.141062643,41.3937703763,3.76186386222,19.567488248,0.29544551044,19.8199757306
N2188-1.Q2.I.170126_0236.C.051762.061035N3413.0060.nh.fits,787,756.108900463,92.6547280935,-34.1410930997,49.7085786374,44.5792334728,19.3677933943,0.0270580786365,22.6156046763
N2188-1.Q2.I.170408_0945.A.052641.061035N3413.0060.nh.fits,788,828.406666667,92.6548857792,-34.1411711267,nan,nan,nan,nan,14.5298694804
N2188-1.Q2.I.170213_0434.C.055058.061035N3413.0060.nh.fits,789,774.190578704,92.6547308079,-34.1410636827,40.4510752105,36.9851632758,19.5926205977,0.031979736118,22.7115627249
N2188-1.Q2.I.161218_0704.C.043666.061035N3413.0060.nh.fits,790,717.294988426,92.6547732407,-34.1411164788,0.115267776523,0.0327701775737,25.9862186487,33.8717871303,21.0461175229
N2188-1.Q2.I.170220_0430.C.056890.061035N3413.0060.nh.fits,791,781.187592593,92.6547297728,-34.1410884007,42.859923861,33.5531446112,19.5295158285,0.0349423300302,22.4407379715
N2188-1.Q2.I.170402_1927.S.001874.061035N3413.0060.nh.fits,792,822.81099537,92.6547494115,-34.1410986262,38.7116020908,17.5185428387,19.6405719768,0.0646134548358,21.6107443505
N2188-1.Q2.I.170319_0038.C.063115.061035N3413.0060.nh.fits,793,808.026493056,92.6547566308,-34.1410981439,48.4493038538,30.1373811683,19.3957866296,0.0385659448604,22.0287757378
N2188-1.Q2.I.170319_0143.C.063146.061035N3413.0060.nh.fits,794,808.072071759,92.6547371848,-34.1410761207,39.6693230056,26.722220764,19.6139105036,0.0431694071732,22.1619633124
N2188-1.Q2.I.161207_0502.C.041773.061035N3413.0060.nh.fits,795,706.210092593,92.6548645292,-34.1412127476,nan,nan,nan,nan,23.052055005
N2188-1.Q2.I.170123_1213.A.042716.061035N3413.0060.nh.fits,796,753.509236111,92.6547594143,-34.1411137556,74.7846841536,20.8503038436,18.9222115218,0.0546362262458,21.0963977588
N2188-1.Q2.I.161208_0454.C.042021.061035N3413.0060.nh.fits,797,707.204664352,92.6547670619,-34.1411970716,-2.00174744682,-0.650789786549,nan,nan,21.2252061918
N2188-1.Q2.I.170319_2033.S.063955.061035N3413.0060.nh.fits,798,808.856689815,92.654777283,-34.1411199596,41.1569593529,12.5625559899,19.5737474091,0.0893171488406,21.175793757
N2188-1.Q2.I.170110_0217.C.048313.061035N3413.0060.nh.fits,799,740.095393519,92.6547231958,-34.1410550686,31.3771823969,34.6420100659,19.8697347102,0.0339329914044,22.9299622321
N2188-1.Q2.I.170121_0244.C.050906.061035N3413.0060.nh.fits,800,751.114571759,92.6547416198,-34.14107476,44.3798604539,39.3459255118,19.4914978713,0.0302288371016,22.6360548986
N2188-1.Q2.I.161115_0744.C.036984.061035N3413.0060.nh.fits,801,684.322592593,92.655304961,-34.1414408844,1.00135989978,0.391117454731,23.6277463615,2.83755855904,21.4405261292
N2188-1.Q2.I.161130_1401.A.035425.061035N3413.0060.nh.fits,802,699.584328704,92.6547761542,-34.1411571911,nan,nan,nan,nan,19.5121031491
N2188-1.Q2.I.161218_2128.S.046721.061035N3413.0060.nh.fits,803,717.89462963,92.6548493866,-34.1412079424,-0.54253737545,-0.361029505945,nan,nan,22.0049594056
N2188-1.Q2.I.161203_0421.C.040773.061035N3413.0060.nh.fits,804,702.181331019,92.6543973335,-34.141647412,0.529378447962,0.314356109345,24.3231280973,3.53008734403,21.7977698166
N2188-1.Q2.I.170307_2002.S.061075.061035N3413.0060.nh.fits,805,796.834803241,92.6547471343,-34.141101651,57.3543771867,34.5986400647,19.2117097142,0.0339528648504,22.0445034131
N2188-1.Q2.I.170402_1823.S.001844.061035N3413.0060.nh.fits,806,822.76630787,92.6547405912,-34.1410895051,34.5491778527,23.0704666891,19.7646733877,0.0496092460349,22.0615246701
N2188-1.Q2.I.170406_1801.S.002849.061035N3413.0060.nh.fits,807,826.750983796,92.65459342,-34.1410392992,134.997739984,2.18929757966,18.2778487703,0.507180791742,17.9511870251
N2188-1.Q2.I.170301_0110.C.058966.061035N3413.0060.nh.fits,808,790.049131944,92.6547447754,-34.1410948375,50.6788469947,31.8797030407,19.3467041986,0.0366126476608,22.0730509768
N2188-1.Q2.I.170122_1153.A.042532.061035N3413.0060.nh.fits,809,752.495393519,92.6547348452,-34.1410833813,66.9746087507,42.946346315,19.0425425479,0.0279656786673,22.2872330652
N2188-1.Q2.I.161104_1658.A.031494.061035N3413.0060.nh.fits,810,673.707175926,92.6546617117,-34.1413393036,0.978976628241,0.303063840572,23.652408856,3.66140094177,21.1600853989
N2188-1.Q2.I.170303_0217.C.059472.061035N3413.0060.nh.fits,811,792.095844907,92.6547509127,-34.1411102231,58.0085048076,21.7137750322,19.1993378544,0.0525229788021,21.4267797354
N2188-1.Q2.I.170331_0132.C.000888.061035N3413.0060.nh.fits,812,820.064039352,92.6547535679,-34.1410794938,35.8293231491,33.6825291538,19.72498156,0.0348072724925,22.6058452553
N2188-1.Q2.I.170109_0748.C.048223.061035N3413.0060.nh.fits,813,739.325706019,92.6547440414,-34.1410838746,36.2489424078,31.2821861327,19.7122790387,0.0372701525293,22.4342882757
N2188-1.Q2.I.170309_0217.C.060756.061035N3413.0060.nh.fits,814,798.095543981,92.6547331706,-34.1410613806,231.976344314,23.779908091,17.6872343584,0.0482175585435,19.9919652772
N2188-1.Q2.I.170227_2115.S.058938.061035N3413.0060.nh.fits,815,788.885706019,92.6547122239,-34.1411037298,52.6253975617,25.5620550924,19.3055861142,0.0449909792903,21.7732689405
N2188-1.Q2.I.170122_1050.A.042502.061035N3413.0060.nh.fits,816,752.451446759,92.6547506481,-34.1411014093,71.1001390379,36.2942131297,18.9773303628,0.0325152639897,21.8976368744
N2188-1.Q2.I.170331_1812.S.001253.061035N3413.0060.nh.fits,817,820.758576389,92.6547453577,-34.1410909073,37.1722798236,36.1515638057,19.6848383085,0.0326312771326,22.655967919
N2188-1.Q2.I.161228_1212.A.040099.061035N3413.0060.nh.fits,818,727.508472222,92.6547847168,-34.1410578742,66.2411833729,11.313424843,19.0545551904,0.0990426366045,20.5456194091
N2188-1.Q2.I.170315_0959.A.049330.061035N3413.0060.nh.fits,819,804.416203704,92.6547987015,-34.1411454655,304.409297258,5.5445989677,17.390782657,0.200754142536,18.0567543638
N2188-1.Q2.I.161202_0527.C.040559.061035N3413.0060.nh.fits,820,701.227118056,92.6549896825,-34.1409515568,1.69218660319,0.399843007812,23.055366923,2.77623891523,20.8984162046
N2188-1.Q2.I.170221_1039.A.045744.061035N3413.0060.nh.fits,821,782.444050926,92.6547220121,-34.1410884839,49.7880083725,44.7824438389,19.3660515514,0.0269544337033,22.6669673093
N2188-1.Q2.I.170309_1221.A.048489.061035N3413.0060.nh.fits,822,798.514780093,92.6547974078,-34.1411080913,51.7446610148,10.8974455438,19.3239986812,0.102716761257,20.7659331062
N2188-1.Q2.I.161207_0610.C.041803.061035N3413.0060.nh.fits,823,706.257233796,92.6548487561,-34.1411472385,-1.22688227045,-2.00084321923,nan,nan,22.9354626561
N2188-1.Q2.I.170220_0213.C.056830.061035N3413.0060.nh.fits,824,781.092824074,92.6547511235,-34.1410855299,44.3186275213,37.9844126514,19.4930041414,0.031205561523,22.5048759268
N2188-1.Q2.I.170219_1040.A.045191.061035N3413.0060.nh.fits,825,780.444594907,92.6548032411,-34.1411748335,51.6258715837,14.0619287151,19.3265060325,0.0799803649173,21.0440053588
N2188-1.Q2.I.170330_1920.S.001016.061035N3413.0060.nh.fits,826,819.806006944,92.6547514627,-34.14110684,43.3121239169,23.0598772905,19.5180659171,0.0496230749233,21.8170467534
N2188-1.Q2.I.170315_1107.A.049361.061035N3413.0060.nh.fits,827,804.463425926,92.6547612464,-34.1411242584,241.883811238,10.0832174233,17.6416086443,0.110983466187,18.9810223156
N2188-1.Q2.I.170112_0605.C.048904.061035N3413.0060.nh.fits,828,742.253923611,92.6547039889,-34.1410727708,36.7151609043,25.2095473073,19.6983371984,0.0456149561511,22.2397327314
N2188-1.Q2.I.170218_1152.A.044955.061035N3413.0060.nh.fits,829,779.494965278,92.6547664299,-34.1411249949,56.3758909367,13.4702465441,19.2304822664,0.0834142136664,20.896089668
N2188-1.Q2.I.161223_1145.A.039209.061035N3413.0060.nh.fits,830,722.490277778,92.6547819486,-34.141200484,nan,nan,nan,nan,20.5841074622
N2188-1.Q2.I.161023_1622.A.029098.061035N3413.0060.nh.fits,831,661.682291667,92.6546710055,-34.1411057137,1.10729205564,0.303811280871,23.5180423269,3.65185689409,21.0473593015
N2188-1.Q2.I.170309_1101.A.048451.061035N3413.0060.nh.fits,832,798.459675926,92.6547112822,-34.1411716745,44.4712749444,4.94262528412,19.4892530273,0.224958008915,20.0935829546
N2188-1.Q2.I.161220_0115.S.047073.061035N3413.0060.nh.fits,833,719.052604167,92.654816722,-34.1416544886,3.36978990544,1.01486255874,22.3038906369,1.09296796134,21.1075448748
N2188-1.Q2.I.170217_0110.C.056011.061035N3413.0060.nh.fits,834,778.048854167,92.6547327756,-34.1410960965,46.2408433447,29.2127605299,19.4466842588,0.0397037492901,22.0391625929
N2188-1.Q2.I.170215_0117.C.055498.061035N3413.0060.nh.fits,835,776.05400463,92.6547267382,-34.1410803462,39.0581875846,42.6275026936,19.630848171,0.0281468731948,22.8311156227
N2188-1.Q2.I.170111_0537.C.048648.061035N3413.0060.nh.fits,836,741.23431713,92.654735802,-34.14106654,31.1261317073,16.2304306992,19.8784985545,0.069632269443,21.7606181273
N2188-1.Q2.I.161219_0057.S.046816.061035N3413.0060.nh.fits,837,718.040046296,92.6545867388,-34.1411925776,0.563169126837,0.899305713428,24.2556241707,1.23415485596,22.9192147509
N2188-1.Q2.I.170331_1917.S.001283.061035N3413.0060.nh.fits,838,820.803634259,92.6547293063,-34.1410973568,37.0317058872,34.3760498019,19.6889717523,0.0341650826163,22.5642545084
N2188-1.Q2.I.170208_0122.C.053768.061035N3413.0060.nh.fits,839,769.057060185,92.6547757467,-34.1410882555,54.1827629481,19.706844168,19.2737697313,0.057672506737,21.3827734953
N2188-1.Q2.I.170115_1933.S.050843.061035N3413.0060.nh.fits,840,745.814814815,92.6547759342,-34.1411375589,36.2820986988,8.13126353604,19.7112816234,0.13717398619,20.8372581729
N2188-1.Q2.I.170219_1254.A.045251.061035N3413.0060.nh.fits,841,780.537650463,92.6548065835,-34.1411270504,52.2843934801,12.3576888277,19.3126782824,0.0907694890455,20.9004701075
N2188-1.Q2.I.170303_1305.A.047447.061035N3413.0060.nh.fits,842,792.545277778,92.6547789278,-34.1411138293,73.203015887,13.2398371752,18.9455321508,0.0848364872962,20.6241223953
N2188-1.Q2.I.170112_0247.C.048813.061035N3413.0060.nh.fits,843,742.116053241,92.6547226449,-34.1410780108,29.1990474061,15.6720668028,19.9482228011,0.0720380722945,21.8033458754
N2188-1.Q2.I.170116_0236.C.049763.061035N3413.0060.nh.fits,844,746.108622685,92.654721518,-34.1410744523,37.2754125764,36.8782641205,19.6818157161,0.0320528859269,22.7372651436
N2188-1.Q2.I.170121_2133.S.052101.061035N3413.0060.nh.fits,845,751.897222222,92.6547639106,-34.1411009482,49.9781122232,23.0916274871,19.3618939553,0.0495501260193,21.6509945342
N2188-1.Q2.I.170419_0943.A.055125.061035N3413.0060.nh.fits,846,839.405300926,92.6548060132,-34.1411454261,12.1425520557,2.95836271009,20.9054422786,0.375257565445,20.8964581392
N2188-1.Q2.I.170319_1928.S.063925.061035N3413.0060.nh.fits,847,808.811458333,92.6547752199,-34.1411228602,45.1842967296,18.5924482944,19.4719002652,0.0609666256998,21.5048036793
N2188-1.Q2.I.161120_0033.S.042069.061035N3413.0060.nh.fits,848,689.023414352,92.654519588,-34.1414836313,17.3723664722,0.548939991929,20.5147031698,2.0204333464,18.6584375717
N2188-1.Q2.I.170202_1921.S.054287.061035N3413.0060.nh.fits,849,763.806875,92.654765966,-34.1411553841,53.9446795906,15.1072610732,19.2785740051,0.0745749386336,21.0717135989
N2188-1.Q2.I.170307_0316.C.060390.061035N3413.0060.nh.fits,850,796.136678241,92.6547452962,-34.1410760632,43.2361035465,32.0736943776,19.519982404,0.0364284736545,22.3248367566
N2188-1.Q2.I.170121_1201.A.042337.061035N3413.0060.nh.fits,851,751.501412037,92.6547245341,-34.1410879325,73.3584612855,17.4605197119,18.9432179974,0.0647916036376,20.9175762092
N2188-1.Q2.I.170415_0124.C.004750.061035N3413.0060.nh.fits,852,835.058460648,92.6547268949,-34.141100023,17.4639857638,9.73183254398,20.5089647911,0.114919048694,21.7662903242
N2188-1.Q2.I.170223_1319.A.046327.061035N3413.0060.nh.fits,853,784.554918981,92.6547412031,-34.1411015524,63.3720724443,39.9615201003,19.1028613833,0.0298123822058,22.2033513009
N2188-1.Q2.I.161222_2116.S.047585.061035N3413.0060.nh.fits,854,721.886770833,92.6551283685,-34.1408358152,0.429939717603,0.41866443555,24.5501091253,2.65049915948,22.4584640346
N2188-1.Q2.I.161219_0201.S.046846.061035N3413.0060.nh.fits,855,718.084224537,92.6548728601,-34.1411395831,1.87372133981,1.62722528995,22.9441939657,0.682191541821,22.2827168308
N2188-1.Q2.I.161215_0151.S.045905.061035N3413.0060.nh.fits,856,714.077731481,92.6548495615,-34.1411785139,-1.38933399949,-1.78193943654,nan,nan,22.6961935656
N2188-1.Q2.I.170105_0223.C.047105.061035N3413.0060.nh.fits,857,735.099884259,92.6547387156,-34.141104546,34.9001730596,34.4807156073,19.753646051,0.0340722922586,22.6633462139
N2188-1.Q2.I.170211_0230.C.054505.061035N3413.0060.nh.fits,858,772.104293981,92.6547397931,-34.1410774487,42.0060800276,40.3122483132,19.5514687988,0.0295836881962,22.7022034793
N2188-1.Q2.I.161225_2053.S.048043.061035N3413.0060.nh.fits,859,724.870289352,92.6547852588,-34.1411045816,22.8036272213,12.6969170206,20.217923054,0.0884490300041,21.838220984
N2188-1.Q2.I.170408_0030.C.003056.061035N3413.0060.nh.fits,860,828.02119213,92.654814957,-34.1411151164,25.4682540251,6.68499914846,20.0973590108,0.16657910926,21.0079510259
N2188-1.Q2.I.170329_0206.C.000369.061035N3413.0060.nh.fits,861,818.088101852,92.6547515176,-34.1410950008,41.3341597703,16.7803371065,19.5690604393,0.0673593551998,21.5014054717
N2188-1.Q2.I.170218_1255.A.044985.061035N3413.0060.nh.fits,862,779.538900463,92.6547938534,-34.1411981003,nan,nan,nan,nan,13.5807613867
N2188-1.Q2.I.170207_0239.C.053591.061035N3413.0060.nh.fits,863,768.110659722,92.6547405622,-34.1410834721,44.4584751582,40.0392164935,19.4895670706,0.0297595135113,22.6256489838
N2188-1.Q2.I.170402_2032.S.001905.061035N3413.0060.nh.fits,864,822.855590278,92.6547344078,-34.1411184586,38.8347574869,23.9959811938,19.6371067925,0.0477863389181,22.0305552419
N2188-1.Q2.I.161202_0640.C.040592.061035N3413.0060.nh.fits,865,701.278356481,92.6548897344,-34.1410797894,0.147080157832,0.298790035441,25.7203330661,3.71509135384,23.196470558
N2188-1.Q2.I.170418_0937.A.054901.061035N3413.0060.nh.fits,866,838.401365741,92.6546695734,-34.1410977038,13.6070489964,1.8831466757,20.7812138944,0.589186415799,20.3158400679
N2188-1.Q2.I.170410_1755.S.003295.061035N3413.0060.nh.fits,867,830.7471875,92.6547640586,-34.1411108855,26.1378643339,11.9650830058,20.0690464434,0.0937452493839,21.5935794355
N2188-1.Q2.I.161219_0820.C.043932.061035N3413.0060.nh.fits,868,718.34744213,92.6547662844,-34.1411179692,-0.290689756565,-0.470711551081,nan,nan,22.9740337095
N2188-1.Q2.I.161121_0649.C.038472.061035N3413.0060.nh.fits,869,690.2840625,92.6548069394,-34.1411210825,-0.360129833427,-0.718290487906,nan,nan,23.1859496434
N2188-1.Q2.I.161130_0411.C.040065.061035N3413.0060.nh.fits,870,699.174398148,92.6547942643,-34.141183486,-0.371090092837,-0.516436522508,nan,nan,22.7650774276
N2188-1.Q2.I.170329_1818.S.000675.061035N3413.0060.nh.fits,871,818.762928241,92.6547680873,-34.1411148864,44.7609413481,25.0886353484,19.4821701142,0.0457936190274,21.9121745
N2188-1.Q2.I.161129_0621.C.039879.061035N3413.0060.nh.fits,872,698.265,92.6549353219,-34.1411395577,1.10030041399,0.551164228065,23.524952607,2.01361492587,21.7489250264
N2188-1.Q2.I.170218_1301.A.044986.061035N3413.0060.nh.fits,873,779.542430556,92.6548457572,-34.1411424615,58.1066217853,10.1502962308,19.197494158,0.110170170721,20.531398626
N2188-1.Q2.I.170331_0946.A.051233.061035N3413.0060.nh.fits,874,820.407071759,92.6547682832,-34.1410926367,44.0716288655,10.5910639703,19.4991012687,0.105643532297,20.89212229
N2188-1.Q2.I.161219_1404.A.038331.061035N3413.0060.nh.fits,875,718.586435185,92.6551620923,-34.1414678141,2.92197551855,1.79068769514,22.4594493821,0.619955342811,21.8833880283
N2188-1.Q2.I.161026_0537.C.033069.061035N3413.0060.nh.fits,876,664.234513889,92.6548905018,-34.1415527039,1.61689724083,0.634746797492,23.1050186944,1.74825322829,21.3783061445
N2188-1.Q2.I.161119_0211.S.041915.061035N3413.0060.nh.fits,877,688.091331019,92.6548615671,-34.1411280169,-1.18707829092,-0.538583751409,nan,nan,21.5794848773
N2188-1.Q2.I.161106_1640.A.031945.061035N3413.0060.nh.fits,878,675.694548611,92.6544694062,-34.1416121741,1.88673214663,1.20572033503,22.9366447874,0.920533529269,22.0078773559
N2188-1.Q2.I.161207_0236.C.041707.061035N3413.0060.nh.fits,879,706.1084375,92.6550949715,-34.1414161334,1.84152218429,0.557662469514,22.9631044222,1.98997321727,21.0915344175
N2188-1.Q2.I.161212_1658.A.037445.061035N3413.0060.nh.fits,880,711.707291667,92.6548420369,-34.1408073942,5.59662495431,0.837273444502,21.7504383073,1.32517965543,20.3748463349
N2188-1.Q2.I.161218_0157.S.046598.061035N3413.0060.nh.fits,881,717.081666667,92.6548754382,-34.1411292563,-2.09213358731,-1.12190217158,nan,nan,21.7602960345
N2188-1.Q2.I.170120_1855.S.051818.061035N3413.0060.nh.fits,882,750.78837963,92.6546999959,-34.1411267487,55.1581291712,12.3080645645,19.2543058001,0.0911301648249,20.8154339695
N2188-1.Q2.I.170216_0210.C.055784.061035N3413.0060.nh.fits,883,777.090844907,92.6547557254,-34.141106076,50.6906181747,25.7785812296,19.3464508335,0.044630736108,21.7890224364
N2188-1.Q2.I.170223_1941.S.057839.061035N3413.0060.nh.fits,884,784.820601852,92.6547666461,-34.1410837864,204.042448873,25.8300216689,17.8272109689,0.0445788907654,20.1990037257
N2188-1.Q2.I.170112_0500.C.048874.061035N3413.0060.nh.fits,885,742.208900463,92.6547288372,-34.1410724285,32.6237396265,35.1368737318,19.8272321726,0.0335054543516,22.8578645378
N2188-1.Q2.I.170328_1841.S.000390.061035N3413.0060.nh.fits,886,817.778738426,92.6547703918,-34.1410924456,42.0741308195,15.6874409087,19.549702869,0.0718845644654,21.4143751412
N2188-1.Q2.I.170219_0439.C.056621.061035N3413.0060.nh.fits,887,780.193842593,92.6547494756,-34.1411024325,46.8858388849,41.9231673228,19.4315722059,0.0285685181693,22.567305561
N2188-1.Q2.I.170219_1147.A.045221.061035N3413.0060.nh.fits,888,780.491689815,92.6548106555,-34.1410756617,57.6920928521,16.1502080915,19.2053048032,0.0698810022619,21.0807640872
N2188-1.Q2.I.170331_0237.C.000918.061035N3413.0060.nh.fits,889,820.109675926,92.6547584937,-34.1410930976,37.9185883698,26.467704171,19.6631523046,0.0435567299846,22.1608258205
N2188-1.Q2.I.170209_1922.S.055621.061035N3413.0060.nh.fits,890,770.807592593,92.654761065,-34.1411028561,57.0092616693,26.8505707714,19.2182940471,0.0429631808674,21.6573729531
N2188-1.Q2.I.161218_2353.S.046786.061035N3413.0060.nh.fits,891,717.995185185,92.6544325911,-34.1414505107,0.700859564762,1.16137482055,24.0170038497,0.955738713803,22.9570846524
N2188-1.Q2.I.170201_2027.S.054102.061035N3413.0060.nh.fits,892,762.852372685,92.6547663092,-34.1411005773,55.159653629,23.4821896085,19.2542756489,0.0487525593062,21.5450449108
N2188-1.Q2.I.170327_1924.S.000180.061035N3413.0060.nh.fits,893,816.809039352,92.6547454681,-34.1411134063,43.9683984723,31.4997687295,19.5016596281,0.0370201404141,22.2138546979
N2188-1.Q2.I.170319_1823.S.063895.061035N3413.0060.nh.fits,894,808.766053241,92.6547881196,-34.1411047747,48.9320024554,19.6220426916,19.3849713452,0.0578775150741,21.4944671256
N2188-1.Q2.I.161219_0452.C.043842.061035N3413.0060.nh.fits,895,718.203391204,92.6547545332,-34.1411128104,-0.44219890572,-0.864261662601,nan,nan,23.1211832783
N2188-1.Q2.I.170111_0323.C.048588.061035N3413.0060.nh.fits,896,741.141261574,92.6547253844,-34.1410927777,23.5318498048,9.98708069882,20.183628891,0.112056683316,21.4766917716
N2188-1.Q2.I.161119_0009.S.041861.061035N3413.0060.nh.fits,897,688.006400463,92.6547445559,-34.1415716708,2.08799736878,1.75149799899,22.8260673063,0.633776584841,22.2791517468
N2188-1.Q2.I.170112_0140.C.048783.061035N3413.0060.nh.fits,898,742.070069444,92.6547121472,-34.1410867385,51.2089864743,16.736993605,19.3353513281,0.0675775803534,21.270568569
N2188-1.Q2.I.161212_0754.C.042700.061035N3413.0060.nh.fits,899,711.329328704,92.6549261567,-34.1415523521,1.02885726016,0.304877533678,23.5981928554,3.64013681988,21.1812716133
N2188-1.Q2.I.170212_0334.C.054764.061035N3413.0060.nh.fits,900,773.148819444,92.654750853,-34.1410743168,35.3843447537,41.7465722151,19.738615305,0.028696954822,23.0482360574
N2188-1.Q2.I.170211_1238.A.044425.061035N3413.0060.nh.fits,901,772.52650463,92.6547301766,-34.1411296704,66.7128801926,18.0921639273,19.0468141899,0.0626365377726,21.0499638207
N2188-1.Q2.I.161201_1402.A.035583.061035N3413.0060.nh.fits,902,700.5853125,92.6547896043,-34.1415261647,1.75030123258,0.540350207048,23.0185295831,2.05370647699,21.1804186525
N2188-1.Q2.I.170223_1211.A.046296.061035N3413.0060.nh.fits,903,784.507835648,92.6547237491,-34.1410968133,52.416158918,44.3665507066,19.3099323698,0.0271738241238,22.6345967733
N2188-1.Q2.I.170206_0125.C.053352.061035N3413.0060.nh.fits,904,767.059236111,92.6547463244,-34.14109779,50.2726156137,26.2574231043,19.3554842516,0.0438820492685,21.8196790497
N2188-1.Q2.I.170318_0029.C.062826.061035N3413.0060.nh.fits,905,807.020173611,92.6547573179,-34.1410967108,45.8181662416,36.7558789001,19.4567022217,0.0321410040706,22.3564768878
N2188-1.Q2.I.170309_1229.A.048493.061035N3413.0060.nh.fits,906,798.520798611,92.6547012707,-34.1410830858,52.4713555173,11.6942045449,19.3087841567,0.0958271692517,20.8629499869
N2188-1.Q2.I.170305_2109.S.060508.061035N3413.0060.nh.fits,907,794.881886574,92.6547362574,-34.1410908087,45.1749522943,32.6357853288,19.4721259043,0.0358331942669,22.2798205837
N2188-1.Q2.I.170305_0102.C.059922.061035N3413.0060.nh.fits,908,794.043368056,92.6547371169,-34.1410767848,37.9371029646,38.0197072493,19.6626197551,0.0311813072438,22.7049305249
N2188-1.Q2.I.161206_0803.C.041599.061035N3413.0060.nh.fits,909,705.336087963,92.6549915997,-34.1410854529,0.513587752272,0.72262920157,24.3561649114,1.53593187364,22.8548704527
N2188-1.Q2.I.170330_1817.S.000986.061035N3413.0060.nh.fits,910,819.761990741,92.6547393297,-34.1411047556,43.2955080558,23.7568121507,19.5184845185,0.0482363117177,21.8273659738
N2188-1.Q2.I.170131_2034.S.053870.061035N3413.0060.nh.fits,911,761.857210648,92.6547408867,-34.1410840938,49.2150311827,43.8611510221,19.3786793485,0.0274430938843,22.610630057
N2188-1.Q2.I.161220_0730.C.044155.061035N3413.0060.nh.fits,912,719.312650463,92.6548239604,-34.1411987203,-0.942460078231,-0.941974545198,nan,nan,22.3927819366
N2188-1.Q2.I.161129_0513.C.039849.061035N3413.0060.nh.fits,913,698.217430556,92.6549242563,-34.1409672329,1.87692378718,1.62614208391,22.9423309776,0.682637953547,22.2629545539
N2188-1.Q2.I.161205_0531.C.041293.061035N3413.0060.nh.fits,914,704.23,92.6547749499,-34.1415215764,1.93217884577,0.206972805562,22.9106780579,5.36366399615,19.9357191369
N2188-1.Q2.I.161212_1558.A.037418.061035N3413.0060.nh.fits,915,711.665590278,92.6548575849,-34.1412187335,8.39020616058,0.560284201541,21.308712081,1.97981260053,19.4460930548
N2188-1.Q2.I.161207_0720.C.041834.061035N3413.0060.nh.fits,916,706.305578704,92.65487401,-34.1411144026,-0.606794944799,-0.910143117006,nan,nan,22.9072846106
N2188-1.Q2.I.170110_0647.C.048437.061035N3413.0060.nh.fits,917,740.282916667,92.6547488741,-34.1410763573,37.1715277196,32.1828398333,19.6848603818,0.0363027915017,22.4345052519
N2188-1.Q2.I.170111_0643.C.048678.061035N3413.0060.nh.fits,918,741.280289352,92.6547411422,-34.141076192,34.3712434391,10.6644791568,19.7703064809,0.105055241689,21.1302320032
N2188-1.Q2.I.161026_0755.C.033130.061035N3413.0060.nh.fits,919,664.330173611,92.6547591021,-34.1412061568,-0.285762327749,-0.39276264832,nan,nan,22.7580041123
N2188-1.Q2.I.161218_0817.C.043696.061035N3413.0060.nh.fits,920,717.345173611,92.6548514278,-34.1412039133,-0.864854790518,-1.63345885804,nan,nan,23.0698698032
N2188-1.Q2.I.161121_1730.A.034148.061035N3413.0060.nh.fits,921,690.729664352,92.6543020479,-34.1406173482,3.83331745504,0.750658470982,22.163289069,1.47765796142,20.6874906024
N2188-1.Q2.I.161217_1523.A.037980.061035N3413.0060.nh.fits,922,716.641493056,92.655205502,-34.1409261672,1.93352283101,0.525149620844,22.9099194801,2.11408673614,21.0106194964
