Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.161205_0531.C.041293.061035N3413.0060.nh.fits,2016-12-05T05:31:00.000,C,1332,339.229988426,92.6548681813,-34.1412130225,6.52243119919,2.57884445414,21.5834322524,0.429506899601,22.2405175038
N2188-1.Q2.I.170223_2053.S.057870.061035N3413.0060.nh.fits,2017-02-23T20:53:00.000,S,1333,419.8703125,92.6548481974,-34.1411762291,63.5786644466,32.8866537878,19.0993106946,0.0368514572458,21.9123828225
N2188-1.Q2.I.170119_0202.C.050444.061035N3413.0060.nh.fits,2017-01-19T02:02:00.000,C,1334,384.085358796,92.6548852033,-34.1411185437,65.3845160885,26.9135630544,19.0687559496,0.0454460520801,21.6558772705
N2188-1.Q2.I.161206_0429.C.041509.061035N3413.0060.nh.fits,2016-12-06T04:29:00.000,C,1335,340.186967593,92.6548536567,-34.1411122293,0.256161451396,0.0807763180579,25.1150423298,13.7046784631,21.9902393109
N2188-1.Q2.I.170116_0130.C.049733.061035N3413.0060.nh.fits,2017-01-16T01:30:00.000,C,1336,381.063009259,92.6548605335,-34.1411869652,54.2559469078,33.2784180207,19.2722971964,0.0359374846326,22.0985001617
N2188-1.Q2.I.170212_0221.C.054734.061035N3413.0060.nh.fits,2017-02-12T02:21:00.000,C,1337,408.098287037,92.6548193016,-34.1411300675,63.3614852313,44.1804890791,19.103043657,0.029416946393,22.9376294385
N2188-1.Q2.I.170108_0734.C.047975.061035N3413.0060.nh.fits,2017-01-08T07:34:00.000,C,1338,373.315439815,92.6547659951,-34.141137014,53.5487006819,35.6471921338,19.2866116023,0.0345013577258,22.5810467136
N2188-1.Q2.I.161024_1626.A.029353.061035N3413.0060.nh.fits,2016-10-24T16:26:00.000,A,1339,297.685023148,92.6548574781,-34.1411486279,4.13417971489,3.24453235033,22.0808588818,0.341622488118,22.3118180753
N2188-1.Q2.I.170215_0226.C.055528.061035N3413.0060.nh.fits,2017-02-15T02:26:00.000,C,1340,411.101736111,92.6548104546,-34.1411306587,61.677440549,25.0855113257,19.1324315588,0.0469824242802,22.0872251842
N2188-1.Q2.I.170116_1927.S.050910.061035N3413.0060.nh.fits,2017-01-16T19:27:00.000,S,1341,381.810798611,92.654833478,-34.1411281771,56.7892805489,11.2422600387,19.22251182,0.0993776756725,20.2510547677
