wavelength,flux
7421.778049,4.684579E-15
7425.84836,4.687102E-15
7429.918672,4.738198E-15
7433.988983,4.66753e-15
7438.059295,4.568524E-15
7442.129606,4.503803E-15
7446.199918,4.483125E-15
7450.270229,4.524125E-15
7454.340541,4.558448E-15
7458.410852,4.554352E-15
7462.481164,4.603552E-15
7466.551475,4.688626E-15
7470.621787,2.888103E-15
7474.692098,2.321788E-15
7478.76241,5.253976E-15
7482.832721,5.336692E-15
7486.903033,5.372346E-15
7490.973344,5.326438E-15
7495.043656,5.253467E-15
7499.113967,5.198749E-15
7503.184279,5.15925e-15
7507.25459,5.117699E-15
7511.324902,5.027062E-15
7515.395213,4.983581E-15
7519.465525,4.89912e-15
7523.535836,4.826504E-15
7527.606148,4.895782E-15
7531.676459,4.856228E-15
7535.746771,4.831274E-15
7539.817082,4.926713E-15
7543.887394,5.001359E-15
7547.957705,4.989575E-15
7552.028017,4.925405E-15
7556.098328,4.88725e-15
7560.16864,4.863699E-15
7564.238951,4.807011E-15
7568.309263,4.778149E-15
7572.379574,4.709912E-15
7576.449886,4.712713E-15
7580.520197,4.610463E-15
7584.590509,4.504012E-15
7588.66082,4.386341E-15
7592.731132,3.962734E-15
7596.801443,3.574788E-15
7600.871755,3.48286e-15
7604.942066,3.613134E-15
7609.012378,3.759905E-15
7613.082689,3.767293E-15
7617.153001,3.591941E-15
7621.223312,3.376993E-15
7625.293624,3.280853E-15
7629.363935,3.374754E-15
7633.434247,3.550018E-15
7637.504558,3.575689E-15
7641.57487,3.601705E-15
7645.645181,3.732349E-15
7649.715493,3.766459E-15
7653.785804,3.768025E-15
7657.856116,3.76837e-15
7661.926427,3.804499E-15
7665.996739,3.88045e-15
7670.06705,4.012522E-15
7674.137362,4.193767E-15
7678.207673,4.32369e-15
7682.277984,4.478281E-15
7686.348296,4.581691E-15
7690.418607,4.555007E-15
7694.488919,4.342471E-15
7698.55923,4.170971E-15
7702.629542,4.197164E-15
7706.699853,4.302692E-15
7710.770165,4.412841E-15
7714.840476,4.607161E-15
7718.910788,4.67253e-15
7722.981099,4.637896E-15
7727.051411,4.549834E-15
7731.121722,4.338724E-15
7735.192034,4.306224E-15
7739.262345,4.335455E-15
7743.332657,4.193737E-15
7747.402968,4.049177E-15
7751.47328,3.938317E-15
7755.543591,3.697264E-15
7759.613903,3.34205e-15
7763.684214,3.016651E-15
7767.754526,2.808159E-15
7771.824837,2.80979e-15
7775.895149,3.068144E-15
7779.96546,3.495111E-15
7784.035772,3.962976E-15
7788.106083,4.382795E-15
7792.176395,4.746156E-15
7796.246706,5.031503E-15
7800.317018,5.187553E-15
7804.387329,5.204909E-15
7808.457641,5.172419E-15
7812.527952,5.089022E-15
7816.598264,4.993271E-15
7820.668575,4.926134E-15
7824.738887,4.929642E-15
7828.809198,4.843826E-15
7832.87951,4.708401E-15
7836.949821,4.578266E-15
7841.020133,4.507713E-15
7845.090444,4.477727E-15
7849.160756,4.501155E-15
7853.231067,4.569492E-15
7857.301379,4.548565E-15
7861.37169,4.492371E-15
7865.442002,4.359524E-15
7869.512313,4.325208E-15
7873.582625,4.307824E-15
7877.652936,4.235095E-15
7881.723248,4.311998E-15
7885.793559,4.349452E-15
7889.863871,4.297716E-15
7893.934182,4.237702E-15
7898.004494,4.157535E-15
7902.074805,4.181233E-15
7906.145117,4.305589E-15
7910.215428,4.387209E-15
7914.28574,4.511795E-15
7918.356051,4.566828E-15
7922.426363,4.327506E-15
7926.496674,4.206198E-15
7930.566986,4.303018E-15
7934.637297,4.343236E-15
7938.707609,4.349263E-15
7942.77792,4.423946E-15
7946.848232,4.45833e-15
7950.918543,4.270699E-15
7954.988855,4.127736E-15
7959.059166,4.108664E-15
7963.129478,4.098492E-15
7967.199789,4.173319E-15
7971.270101,4.312851E-15
7975.340412,4.337198E-15
7979.410724,4.316396E-15
7983.481035,4.313199E-15
7987.551347,4.261172E-15
7991.621658,4.132584E-15
7995.69197,4.169183E-15
7999.762281,4.277379E-15
8003.832593,4.306518E-15
8007.902904,4.263162E-15
8011.973216,4.139068E-15
8016.043527,4.082211E-15
8020.113839,4.136897E-15
8024.18415,4.126118E-15
8028.254461,4.035154E-15
8032.324773,4.026012E-15
8036.395084,4.079601E-15
8040.465396,4.188286E-15
8044.535707,4.322416E-15
8048.606019,4.304842E-15
8052.67633,4.252053E-15
8056.746642,4.289399E-15
8060.816953,4.227964E-15
8064.887265,4.06549e-15
8068.957576,4.018885E-15
8073.027888,4.07444e-15
8077.098199,4.066046E-15
8081.168511,4.044161E-15
8085.238822,4.099102E-15
8089.309134,4.176152E-15
8093.379445,4.176828E-15
8097.449757,4.218023E-15
8101.520068,4.290514E-15
8105.59038,4.242891E-15
8109.660691,4.053834E-15
8113.731003,3.84688e-15
8117.801314,3.865723E-15
8121.871626,3.983782E-15
8125.941937,3.974755E-15
8130.012249,3.89752e-15
8134.08256,3.844078E-15
8138.152872,3.876084E-15
8142.223183,3.860531E-15
8146.293495,3.834593E-15
8150.363806,3.810819E-15
8154.434118,3.757083E-15
8158.504429,3.69711e-15
8162.574741,3.655306E-15
8166.645052,3.619439E-15
8170.715364,3.566137E-15
8174.785675,3.626282E-15
8178.855987,3.67371e-15
8182.926298,3.626468E-15
8186.99661,3.672211E-15
8191.066921,3.675815E-15
8195.137233,3.601115E-15
8199.207544,3.654105E-15
8203.277856,3.83496e-15
8207.348167,3.827954E-15
8211.418479,3.879734E-15
8215.48879,4.00811e-15
8219.559102,3.929945E-15
8223.629413,3.840516E-15
8227.699725,3.939782E-15
8231.770036,4.033855E-15
8235.840348,3.940235E-15
8239.910659,3.781386E-15
8243.980971,3.823511E-15
8248.051282,3.862722E-15
8252.121594,3.818383E-15
8256.191905,3.762841E-15
8260.262217,3.758928E-15
8264.332528,3.89763e-15
8268.40284,3.982941E-15
8272.473151,4.006255E-15
8276.543463,3.965364E-15
8280.613774,3.875383E-15
8284.684086,3.859243E-15
8288.754397,3.767887E-15
8292.824709,3.740039E-15
8296.89502,3.84323e-15
8300.965332,3.877009E-15
8305.035643,3.833855E-15
8309.105955,3.816866E-15
8313.176266,3.82809e-15
8317.246578,3.766465E-15
8321.316889,3.6701e-15
8325.387201,3.67473e-15
8329.457512,3.667967E-15
8333.527824,3.508105E-15
8337.598135,3.42457e-15
8341.668447,3.536622E-15
8345.738758,3.63779e-15
8349.80907,3.82455e-15
8353.879381,3.805483E-15
8357.949693,3.809367E-15
8362.020004,3.919245E-15
8366.090316,3.875699E-15
8370.160627,3.700715E-15
8374.230938,3.565567E-15
8378.30125,3.384503E-15
8382.371561,3.259829E-15
8386.441873,3.124017E-15
8390.512184,2.955226E-15
8394.582496,2.727541E-15
8398.652807,2.612965E-15
8402.723119,2.514826E-15
8406.79343,2.429757E-15
8410.863742,2.416008E-15
8414.934053,2.375072E-15
8419.004365,2.222393E-15
8423.074676,2.016396E-15
8427.144988,1.794802E-15
8431.215299,1.477157E-15
8435.285611,1.133825E-15
8439.355922,9.062656E-16
8443.426234,8.127321E-16
8447.496545,7.824593E-16
8451.566857,7.747183E-16
8455.637168,8.321433E-16
8459.70748,9.036095E-16
8463.777791,9.062431E-16
8467.848103,9.252036E-16
8471.918414,9.804768E-16
8475.988726,1.013667E-15
8480.059037,1.111028E-15
8484.129349,1.214912E-15
8488.19966,1.281477E-15
8492.269972,1.39439e-15
8496.340283,1.638758E-15
8500.410595,1.862712E-15
8504.480906,2.106306E-15
8508.551218,2.383289E-15
8512.621529,2.647263E-15
8516.691841,3.045632E-15
8520.762152,3.496426E-15
8524.832464,3.942603E-15
8528.902775,4.426473E-15
8532.973087,4.968848E-15
8537.043398,5.567746E-15
8541.11371,6.208757E-15
8545.184021,6.836143E-15
8549.254333,7.607665E-15
8553.324644,8.210873E-15
8557.394956,8.538592E-15
8561.465267,8.732893E-15
8565.535579,8.722678E-15
8569.60589,8.460206E-15
8573.676202,7.88592e-15
8577.746513,7.149739E-15
8581.816825,6.388e-15
8585.887136,5.526693E-15
8589.957448,4.691953E-15
8594.027759,4.010492E-15
8598.098071,3.443587E-15
8602.168382,3.009632E-15
8606.238694,2.750226E-15
8610.309005,2.611595E-15
8614.379317,2.545856E-15
8618.449628,2.57614e-15
8622.51994,2.698153E-15
8626.590251,2.868203E-15
8630.660563,3.010823E-15
8634.730874,3.200558E-15
8638.801186,3.453772E-15
8642.871497,3.770875E-15
8646.941809,4.19087e-15
8651.01212,4.613531E-15
8655.082432,5.1201e-15
8659.152743,5.690559E-15
8663.223055,6.334514E-15
8667.293366,6.907716E-15
8671.363678,7.484578E-15
8675.433989,8.0445e-15
8679.504301,8.50118e-15
8683.574612,8.954556E-15
8687.644924,9.164659E-15
8691.715235,9.239666E-15
8695.785547,9.307173E-15
8699.855858,9.372339E-15
8703.92617,9.444183E-15
8707.996481,9.398475E-15
8712.066793,9.298933E-15
8716.137104,9.170404E-15
8720.207415,8.93984e-15
8724.277727,8.677152E-15
8728.348038,8.440749E-15
8732.41835,8.191407E-15
8736.488661,7.817207E-15
8740.558973,7.482735E-15
8744.629284,7.329057E-15
8748.699596,7.090713E-15
8752.769907,6.80141e-15
8756.840219,6.619421E-15
8760.91053,6.508932E-15
8764.980842,6.38318e-15
8769.051153,6.100136E-15
8773.121465,5.90047e-15
8777.191776,5.798645E-15
8781.262088,5.562788E-15
8785.332399,5.248001E-15
8789.402711,4.989986E-15
8793.473022,4.738828E-15
8797.543334,4.534288E-15
8801.613645,4.364419E-15
8805.683957,4.231064E-15
8809.754268,4.141376E-15
8813.82458,4.05702e-15
8817.894891,3.96496e-15
8821.965203,3.850245E-15
8826.035514,3.902697E-15
8830.105826,3.924238E-15
8834.176137,3.799701E-15
8838.246449,3.860168E-15
8842.31676,3.912671E-15
8846.387072,3.834353E-15
8850.457383,3.812904E-15
8854.527695,3.762835E-15
8858.598006,3.665221E-15
8862.668318,3.606748E-15
8866.738629,3.568903E-15
8870.808941,3.562574E-15
8874.879252,3.61125e-15
8878.949564,3.67104e-15
8883.019875,3.755667E-15
8887.090187,3.828805E-15
8891.160498,3.771333E-15
8895.23081,3.685785E-15
8899.301121,3.614635E-15
8903.371433,3.451291E-15
8907.441744,3.294783E-15
8911.512056,3.150269E-15
8915.582367,2.921375E-15
8919.652679,2.782216E-15
8923.72299,2.769087E-15
8927.793302,2.749642E-15
8931.863613,2.815747E-15
8935.933925,2.875551E-15
8940.004236,2.989897E-15
8944.074548,3.1164e-15
8948.144859,3.259431E-15
8952.215171,3.295211E-15
8956.285482,3.212273E-15
8960.355794,3.227833E-15
8964.426105,3.355774E-15
8968.496417,3.242901E-15
8972.566728,3.082459E-15
8976.63704,3.082046E-15
8980.707351,3.092962E-15
8984.777663,3.168981E-15
8988.847974,3.208332E-15
8992.918286,3.384315E-15
8996.988597,3.545715E-15
9001.058909,3.388768E-15
9005.12922,3.330712E-15
9009.199532,3.343203E-15
9013.269843,3.33542e-15
9017.340155,3.209274E-15
9021.410466,3.155318E-15
9025.480778,3.171125E-15
9029.551089,3.262186E-15
9033.621401,3.374198E-15
9037.691712,3.388376E-15
9041.762024,3.400767E-15
9045.832335,3.305776E-15
9049.902647,2.939468E-15
9053.972958,2.694535E-15
9058.04327,2.48752e-15
9062.113581,2.309152E-15
9066.183892,2.25761e-15
9070.254204,2.217524E-15
9074.324515,2.195953E-15
9078.394827,2.097452E-15
9082.465138,1.886587E-15
9086.53545,1.811314E-15
9090.605761,1.836014E-15
9094.676073,1.902405E-15
9098.746384,2.068489E-15
9102.816696,2.227754E-15
9106.887007,2.372828E-15
9110.957319,2.386865E-15
9115.02763,2.440828E-15
9119.097942,2.701212E-15
9123.168253,2.846767E-15
9127.238565,2.932368E-15
9131.308876,3.056473E-15
9135.379188,3.198909E-15
9139.449499,3.498888E-15
9143.519811,3.618357E-15
9147.590122,3.468802E-15
9151.660434,3.361542E-15
9155.730745,3.30504e-15
9159.801057,3.134779E-15
9163.871368,2.914508E-15
9167.94168,2.839013E-15
9172.011991,2.807513E-15
9176.082303,2.726974E-15
9180.152614,2.683749E-15
9184.222926,2.663863E-15
9188.293237,2.62364e-15
9192.363549,2.580627E-15
9196.43386,2.558668E-15
9200.504172,2.434885E-15
9204.574483,2.25834e-15
9208.644795,2.151094E-15
9212.715106,1.998425E-15
9216.785418,1.938082E-15
9220.855729,1.982833E-15
9224.926041,1.972774E-15
9228.996352,2.015939E-15
9233.066664,2.141174E-15
9237.136975,2.299229E-15
9241.207287,2.462928E-15
9245.277598,2.550381E-15
9249.34791,2.61052e-15
9253.418221,2.707478E-15
9257.488533,2.76816e-15
9261.558844,2.779145E-15
9265.629156,2.838419E-15
9269.699467,2.887824E-15
9273.769779,2.803122E-15
9277.84009,2.678456E-15
9281.910402,2.742561E-15
9285.980713,2.871201E-15
9290.051025,2.767867E-15
9294.121336,2.822328E-15
9298.191648,2.908141E-15
9302.261959,2.76253e-15
9306.332271,2.676109E-15
9310.402582,2.683804E-15
9314.472894,2.674852E-15
9318.543205,2.531615E-15
9322.613517,2.378696E-15
9326.683828,2.637494E-15
9330.75414,2.603674E-15
9334.824451,2.439392E-15
9338.894763,2.616816E-15
9342.965074,2.911535E-15
9347.035386,2.75033e-15
9351.105697,2.71823e-15
9355.176009,2.679299E-15
9359.24632,2.635117E-15
9363.316632,2.650785E-15
9367.386943,2.60392e-15
9371.457255,2.503557E-15
9375.527566,2.43656e-15
9379.597878,2.507458E-15
9383.668189,2.522269E-15
9387.738501,2.487876E-15
9391.808812,2.540932E-15
9395.879124,2.444428E-15
9399.949435,2.22006e-15
9404.019747,2.093317E-15
9408.090058,2.070176E-15
9412.160369,2.195499E-15
9416.230681,2.32593e-15
9420.300992,2.318948E-15
9424.371304,2.403966E-15
9428.441615,2.514546E-15
9432.511927,2.42518e-15
9436.582238,2.360062E-15
9440.65255,2.410307E-15
9444.722861,2.600168E-15
9448.793173,2.495231E-15
9452.863484,2.43686e-15
9456.933796,2.60235e-15
9461.004107,2.822359E-15
9465.074419,2.684325E-15
9469.14473,2.501839E-15
9473.215042,2.483927E-15
9477.285353,2.52758e-15
9481.355665,2.640608E-15
9485.425976,2.655133E-15
9489.496288,2.610669E-15
9493.566599,2.729252E-15
9497.636911,3.15807e-15
9501.707222,3.390169E-15
9505.777534,3.158063E-15
9509.847845,2.749646E-15
9513.918157,2.648617E-15
9517.988468,2.732303E-15
9522.05878,2.861619E-15
9526.129091,2.993004E-15
9530.199403,2.960475E-15
9534.269714,2.84788e-15
9538.340026,2.874962E-15
9542.410337,2.957257E-15
9546.480649,2.974925E-15
9550.55096,3.132469E-15
9554.621272,3.271296E-15
9558.691583,3.250352E-15
9562.761895,3.292477E-15
9566.832206,3.252115E-15
9570.902518,3.217083E-15
9574.972829,3.254317E-15
9579.043141,3.247983E-15
9583.113452,3.061251E-15
9587.183764,2.677591E-15
9591.254075,2.649499E-15
9595.324387,2.649124E-15
9599.394698,2.398856E-15
9603.46501,2.124271E-15
9607.535321,2.035621E-15
9611.605633,2.005672E-15
9615.675944,1.832287E-15
9619.746256,1.817335E-15
9623.816567,1.738103E-15
9627.886879,1.670217E-15
9631.95719,1.691801E-15
9636.027502,1.795555E-15
9640.097813,1.829203E-15
9644.168125,1.829526E-15
9648.238436,1.741747E-15
9652.308748,1.800887E-15
9656.379059,1.973787E-15
9660.449371,2.087428E-15
9664.519682,2.22061e-15
9668.589994,2.349643E-15
9672.660305,2.381673E-15
9676.730617,2.533871E-15
9680.800928,2.758585E-15
9684.87124,2.770737E-15
9688.941551,2.828532E-15
9693.011863,2.893224E-15
9697.082174,2.91936e-15
9701.152486,3.015665E-15
9705.222797,3.261505E-15
9709.293109,3.628265E-15
9713.36342,3.607091E-15
9717.433732,3.395694E-15
9721.504043,3.297837E-15
9725.574355,3.391345E-15
9729.644666,3.474457E-15
9733.714978,3.470132E-15
9737.785289,3.424021E-15
9741.855601,3.191355E-15
9745.925912,3.198257E-15
9749.996224,3.306583E-15
9754.066535,3.261309E-15
9758.136846,3.253255E-15
9762.207158,3.024971E-15
9766.277469,2.752446E-15
9770.347781,2.663801E-15
9774.418092,2.6143e-15
9778.488404,2.58189e-15
9782.558715,2.539328E-15
9786.629027,2.51509e-15
9790.699338,2.47131e-15
9794.76965,2.519687E-15
9798.839961,2.685835E-15
9802.910273,2.659044E-15
9806.980584,2.527141E-15
9811.050896,2.44967e-15
9815.121207,2.363777E-15
9819.191519,2.396486E-15
9823.26183,2.477935E-15
9827.332142,2.547701E-15
9831.402453,2.625051E-15
9835.472765,2.617149E-15
9839.543076,2.578471E-15
9843.613388,2.542485E-15
9847.683699,2.682662E-15
9851.754011,2.677216E-15
9855.824322,2.56308e-15
9859.894634,2.525233E-15
9863.964945,2.614597E-15
9868.035257,2.39174e-15
9872.105568,2.188469E-15
9876.17588,2.073381E-15
9880.246191,1.99788e-15
9884.316503,1.992884E-15
9888.386814,1.989791E-15
9892.457126,1.976306E-15
9896.527437,1.93047e-15
9900.597749,1.925794E-15
9904.66806,1.954407E-15
9908.738372,1.878451E-15
9912.808683,1.775271E-15
9916.878995,1.758228E-15
9920.949306,1.694766E-15
9925.019618,1.547385E-15
9929.089929,1.489234E-15
9933.160241,1.43336e-15
9937.230552,1.374214E-15
9941.300864,1.350018E-15
9945.371175,1.340541E-15
9949.441487,1.319497E-15
9953.511798,1.264956E-15
9957.58211,1.296641E-15
9961.652421,1.31741e-15
9965.722733,1.342552E-15
9969.793044,1.391605E-15
9973.863356,1.418778E-15
9977.933667,1.40524e-15
9982.003979,1.392927E-15
9986.07429,1.475981E-15
9990.144602,1.468969E-15
9994.214913,1.477325E-15
9998.285225,1.425403E-15
10002.35554,1.486946E-15
10006.42585,1.54693e-15
10010.49616,1.592056E-15
10014.56647,1.692999E-15
10018.63678,1.762641E-15
10022.70709,1.797967E-15
10026.77741,1.859124E-15
10030.84772,1.950812E-15
10034.91803,2.02342e-15
10038.98834,2.091979E-15
10043.05865,2.146258E-15
10047.12896,2.256485E-15
10051.19927,2.370806E-15
10055.26959,2.428443E-15
10059.3399,2.358954E-15
10063.41021,2.240125E-15
10067.48052,2.190132E-15
10071.55083,2.194706E-15
10075.62114,2.169342E-15
10079.69145,2.089956E-15
10083.76177,1.982194E-15
10087.83208,1.906015E-15
10091.90239,1.898212E-15
10095.9727,1.86316e-15
10100.04301,1.805532E-15
10104.11332,1.816109E-15
10108.18363,1.862423E-15
10112.25395,1.802151E-15
10116.32426,1.844004E-15
10120.39457,1.980823E-15
10124.46488,2.019203E-15
10128.53519,1.918713E-15
10132.6055,1.87136e-15
10136.67582,1.921053E-15
10140.74613,1.858573E-15
10144.81644,1.912864E-15
10148.88675,1.846826E-15
10152.95706,1.769406E-15
10157.02737,1.716196E-15
10161.09768,1.680714E-15
10165.168,1.686501E-15
10169.23831,1.725589E-15
10173.30862,1.685173E-15
10177.37893,1.700642E-15
10181.44924,1.719708E-15
10185.51955,1.732912E-15
10189.58986,1.708565E-15
10193.66018,1.689144E-15
10197.73049,1.818288E-15
10201.8008,1.935894E-15
10205.87111,1.968493E-15
10209.94142,1.990636E-15
10214.01173,2.042288E-15
10218.08205,2.181607E-15
10222.15236,2.297598E-15
10226.22267,2.327619E-15
10230.29298,2.301958E-15
10234.36329,2.277375E-15
10238.4336,2.23348e-15
10242.50391,1.995047E-15
10246.57423,1.847458E-15
10250.64454,1.702715E-15
10254.71485,1.483152E-15
10258.78516,1.242158E-15
10262.85547,1.075314E-15
10266.92578,9.360875E-16
10270.99609,6.185592E-16
10275.06641,2.960272E-16
